Lucius Wolfen
Marcus Krell
Falco Gaunt
Varek Sol
Draxus Kaul
Solon Iron
Kyrus Valen
Valerius Void
Joran Gallow
Silas Drax
Kaelo Varro
Theron Jago
Aris Sorn
Magnus Storm
Kellen Bane
Varus Rhad
Jago Vex
Bram Nox
Silas Grey
Myron Thorne
Torin Vane
Hadran Krall
Zephyrin Thrac
Belos Vorn
Valian Drax
Oris Krell
Garran Thorne
Tiber Vex
Kestus Nox
Lucius Grey
Marcus Thorne
Falco Vane
Varek Krall
Draxus Thrac
Solon Vorn
Kyrus Drax
Valerius Krell
Joran Thorne
Silas Vex
Kaelo Nox
Theron Grey
Aris Thorne
Magnus Vane
Kellen Krall
Varus Thrac
Jago Vorn
Bram Drax
Silas Krell
Myron Thorne
Torin Vex
Hadran Nox
Zephyrin Grey
Belos Thorne
Valian Vane
Oris Krall
Garran Thrac
Tiber Vorn
Kestus Drax
Lucius Krell
Marcus Thorne
Falco Vex
Varek Nox
Draxus Grey
Solon Thorne
Kyrus Vane
Valerius Krall
Joran Thrac
Silas Vorn
Kaelo Drax
Theron Krell
Aris Thorne
Magnus Vex
Kellen Nox
Varus Grey
Jago Thorne
Bram Vane
Silas Krall
Myron Thrac
Torin Vorn
Hadran Drax
Zephyrin Krell
Belos Thorne
Valian Vex
Oris Nox
Garran Grey
Tiber Thorne
Kestus Vane
Lucius Krall
Marcus Thrac
Falco Vorn
Varek Drax
Draxus Krell
Solon Thorne
Kyrus Vex
Valerius Nox
Joran Grey
Silas Thorne
Kaelo Vane
Theron Krall
Aris Thrac
Magnus Vorn
Kellen Drax
Varus Krell
Jago Thorne
Bram Vex
Silas Nox
Myron Grey
Torin Thorne
Hadran Vane
Zephyrin Krall
Belos Thrac
Valian Vorn
Oris Drax
Garran Krell
Tiber Thorne
Kestus Vex
Lucius Nox
Marcus Grey
Falco Thorne
Varek Vane
Draxus Krall
Solon Thrac
Kyrus Vorn
Valerius Drax
Joran Krell
Silas Thorne
Kaelo Vex
Theron Nox
Aris Grey
Magnus Thorne
Kellen Vane
Varus Krall
Jago Thrac
Bram Vorn
Silas Drax
Myron Krell
Torin Thorne
Hadran Vex
Zephyrin Nox
Belos Grey
Valian Thorne
Oris Vane
Garran Krall
Tiber Thrac
Kestus Vorn
Lucius Drax
Valerius Mordant
Tibalt Thorne
Hektor Vane
Silas Krall
Cassiel Krell
Varro Drax
Kardan Voss
Mordecai Rhad
Jago Wolfen
Bram Gallow
Valerius Sorn
Zephon Grey
Ortan Vorn
Garviel Nox
Tarik Vex
Iacton Krane
Saul Helos
Lucius Kestrel
Fabius Vos
Kharn Moray
Sigismund Drax
Alexis Jago
Fafnir Varl
Nassir Gaunt
Azkaellon Sol
Raldoron Kaul
Amit Iron
Sevatarion Valen
Shang Void
Gendor Gallow
Malcharion Drax
Talos Varro
Xarl Jago
Cyrion Sorn
Uzas Storm
Mercutian Bane
Variel Rhad
Lucoryphus Vex
Zso Nox
Krieg Grey
Skraivok Thorne
Curze Vane
Sanguinius Krall
Horus Thrac
Angron Vorn
Mortarion Drax
Perturabo Krell
Lorgar Thorne
Fulgrim Vex
Alpharius Nox
Guilliman Grey
Dorn Thorne
Manus Vane
Khan Krall
Russ Thrac
Vulkan Vorn
Corax Drax
El'Jonson Krell
Magnus Thorne
Malcador Vex
Valdor Nox
Ra Grey
Diocletian Thorne
Zephon Vane
Land Krall
Cawl Thrac
Yassilli Vorn
Keeler Drax
Sindermann Krell
Oliton Thorne
Kasten Vex
Temeter Nox
Huron Grey
Moloc Thorne
Tyberos Vane
Hecaton Krall
Culln Thrac
Valerius Vorn
Atharva Drax
Phosis Krell
Hathor Thorne
Khalophis Vex
Auramagma Nox
Uthizzar Grey
Ahriman Thorne
Ohrmuzd Vane
Sanakht Krall
Ignis Thrac
Gaumata Vorn
Menes Drax
Arvida Krell
Iezekyle Thorne
Falkus Vex
Kayfal Nox
Kalus Grey
Luc Thorne
Devram Vane
Little Krall
Maloghurst Thrac
Serghar Vorn
Geraddon Drax
Argis Krell
Berossus Thorne
Forrix Vex
Kroeger Nox
Honsou Grey
Barban Thorne
Soltarn Vane
Golg Krall
Narik Thrac
Nykona Vorn
Sabik Drax
Branthan Krell
Frater Thorne
Atreus Vex
Castus Nox
Decimus Grey
Justinian Thorne
Messinius Vane
Areon Krall
Calgar Thrac
Agemman Vorn
Sicarius Drax
Ventris Krell
Pasanius Thorne
Telion Vex
Chronus Nox
Cassius Grey
Tigurius Thorne
Lysander Vane
Kantor Krall
Grimnar Thrac
Ragnar Vorn
Ulrik Drax
Njall Krell
Arjac Thorne
Lukas Vex
Canis Nox
Mephiston Grey
Dante Thorne
Corbulo Vane
Lemartes Krall
Astorath Thrac
Tycho Vorn
Seth Drax
Azrael Krell
Ezekiel Thorne
Asmodai Vex
Belial Nox
Sammael Grey
Cypher Thorne
Grimaldus Vane
Helbrecht Krall
Emperor Thrac
Malcador Vorn
Erda Drax
Grammaticus Krell
Ollanius Thorne
Alivia Vex
Damon Nox
Aktos Grey
Trazyn Thorne
Orikan Vane
Imotekh Krall
Zahndrekh Thrac
Obyron Vorn
Szeras Drax
Anrakyr Krell
Ghazghkull Thorne
Makari Vex
Nazdreg Nox
Badrukk Grey
Grotsnik Thorne
Zagstruk Vane
Snikrot Krall
Eldrad Thrac
Yvraine Vorn
Visarch Drax
Ynnead Krell
Jain Thorne
Baharroth Vex
Karandras Nox
Fuegan Grey
Maugan Thorne
Irillyth Vane
Vect Krall
Lelith Thrac
Urien Vorn
Drazhar Drax
Kheradruakh Krell
Aurelia Thorne
Rakarth Vex
Kruellagh Nox
Sathonyx Grey
Sliscus Thorne
Be'lakor Vane
Archaon Krall
Kairos Thrac
Skarbrand Vorn
Valerius Karsos
Tibalt Varr
Hektor Solari
Silas Draken
Cassiel Mortis
Varro Grendel
Kardan Khul
Mordecai Thorne
Jago Valen
Bram Voss
Valerius Krell
Zephon Vane
Ortan Krall
Garviel Thrac
Tarik Vorn
Iacton Drax
Saul Kestrel
Lucius Moray
Fabius Jago
Kharn Varl
Sigismund Gaunt
Alexis Sol
Fafnir Kaul
Nassir Iron
Azkaellon Valen
Raldoron Void
Amit Gallow
Sevatarion Drax
Shang Varro
Gendor Jago
Malcharion Sorn
Talos Storm
Xarl Bane
Cyrion Rhad
Uzas Vex
Mercutian Nox
Variel Grey
Lucoryphus Thorne
Zso Vane
Krieg Krall
Skraivok Thrac
Curze Vorn
Sanguinius Drax
Horus Krell
Angron Thorne
Mortarion Vex
Perturabo Nox
Lorgar Grey
Fulgrim Thorne
Alpharius Vane
Guilliman Krall
Dorn Thrac
Manus Vorn
Khan Drax
Russ Krell
Vulkan Thorne
Corax Vex
El'Jonson Nox
Magnus Grey
Malcador Thorne
Valdor Vane
Ra Krall
Diocletian Thrac
Zephon Vorn
Land Drax
Cawl Krell
Yassilli Thorne
Keeler Vex
Sindermann Nox
Oliton Grey
Kasten Thorne
Temeter Vane
Huron Krall
Moloc Thrac
Tyberos Vorn
Hecaton Drax
Culln Krell
Valerius Thorne
Atharva Vex
Phosis Nox
Hathor Grey
Khalophis Thorne
Auramagma Vane
Uthizzar Krall
Ahriman Thrac
Ohrmuzd Vorn
Sanakht Drax
Ignis Krell
Gaumata Thorne
Menes Vex
Arvida Nox
Iezekyle Grey
Falkus Thorne
Kayfal Vane
Kalus Krall
Luc Thrac
Devram Vorn
Little Drax
Maloghurst Krell
Serghar Thorne
Geraddon Vex
Argis Nox
Berossus Grey
Forrix Thorne
Kroeger Vane
Honsou Krall
Barban Thrac
Soltarn Vorn
Golg Drax
Narik Krell
Nykona Thorne
Sabik Vex
Branthan Nox
Frater Grey
Atreus Thorne
Castus Vane
Decimus Krall
Justinian Thrac
Messinius Vorn
Areon Drax
Calgar Krell
Agemman Thorne
Sicarius Vex
Ventris Nox
Pasanius Grey
Telion Thorne
Chronus Vane
Cassius Krall
Tigurius Thrac
Lysander Vorn
Kantor Drax
Grimnar Krell
Ragnar Thorne
Ulrik Vex
Njall Nox
Arjac Grey
Lukas Thorne
Canis Vane
Mephiston Krall
Dante Thrac
Corbulo Vorn
Lemartes Drax
Astorath Krell
Tycho Thorne
Seth Vex
Azrael Nox
Ezekiel Grey
Asmodai Thorne
Belial Vane
Sammael Krall
Cypher Thrac
Grimaldus Vorn
Helbrecht Drax
Emperor Krell
Malcador Thorne
Erda Vex
Grammaticus Nox
Ollanius Grey
Alivia Thorne
Damon Vane
Aktos Krall
Trazyn Thrac
Orikan Vorn
Imotekh Drax
Zahndrekh Krell
Obyron Thorne
Szeras Vex
Anrakyr Nox
Ghazghkull Grey
Makari Thorne
Nazdreg Vane
Badrukk Krall
Grotsnik Thrac
Zagstruk Vorn
Snikrot Drax
Eldrad Krell
Yvraine Thorne
Visarch Vex
Ynnead Nox
Jain Grey
Baharroth Thorne
Karandras Vane
Fuegan Krall
Maugan Thrac
Irillyth Vorn
Vect Drax
Lelith Krell
Urien Thorne
Drazhar Vex
Kheradruakh Nox
Aurelia Grey
Rakarth Thorne
Kruellagh Vane
Sathonyx Krall
Kaelen Vorn
Be'lakor Vorn
Archaon Drax
Kairos Krell
Skarbrand Thorne
Valerius Krios
Tibalt Malix
Hektor Valos
Silas Grendel
Cassiel Vorn
Varro Solari
Kardan Thrax
Mordecai Krell
Jago Draken
Bram Thorne
Valerius Voss
Zephon Drax
Ortan Vane
Garviel Krall
Tarik Thrac
Iacton Vorn
Saul Drax
Lucius Krell
Fabius Thorne
Kharn Vex
Sigismund Nox
Alexis Grey
Fafnir Thorne
Nassir Vane
Azkaellon Krall
Raldoron Thrac
Amit Vorn
Sevatarion Drax
Shang Krell
Gendor Thorne
Malcharion Vex
Talos Nox
Xarl Grey
Cyrion Thorne
Uzas Vane
Mercutian Krall
Variel Thrac
Lucoryphus Vorn
Zso Drax
Krieg Krell
Skraivok Thorne
Curze Vex
Sanguinius Nox
Horus Grey
Angron Thorne
Mortarion Vane
Perturabo Krall
Lorgar Thrac
Fulgrim Vorn
Alpharius Drax
Guilliman Krell
Dorn Thorne
Manus Vex
Khan Nox
Russ Grey
Vulkan Thorne
Corax Vane
El'Jonson Krall
Magnus Thrac
Malcador Vorn
Valdor Drax
Ra Krell
Diocletian Thorne
Zephon Vex
Land Nox
Cawl Grey
Yassilli Thorne
Keeler Vane
Sindermann Krall
Oliton Thrac
Kasten Vorn
Temeter Drax
Huron Krell
Moloc Thorne
Tyberos Vex
Hecaton Nox
Culln Grey
Valerius Thorne
Atharva Vane
Phosis Krall
Hathor Thrac
Khalophis Vorn
Auramagma Drax
Uthizzar Krell
Ahriman Thorne
Ohrmuzd Vex
Sanakht Nox
Ignis Grey
Gaumata Thorne
Menes Vane
Arvida Krall
Iezekyle Thrac
Falkus Vorn
Kayfal Drax
Kalus Krell
Luc Thorne
Devram Vex
Little Nox
Maloghurst Grey
Serghar Thorne
Geraddon Vane
Argis Krall
Berossus Thrac
Forrix Vorn
Kroeger Drax
Honsou Krell
Barban Thorne
Soltarn Vex
Golg Nox
Narik Grey
Nykona Thorne
Sabik Vane
Branthan Krall
Frater Thrac
Atreus Vorn
Castus Drax
Decimus Krell
Justinian Thorne
Messinius Vex
Areon Nox
Calgar Grey
Agemman Thorne
Sicarius Vane
Ventris Krall
Pasanius Thrac
Telion Vorn
Chronus Drax
Cassius Krell
Tigurius Thorne
Lysander Vex
Kantor Nox
Grimnar Grey
Ragnar Thorne
Ulrik Vane
Njall Krall
Arjac Thrac
Lukas Vorn
Canis Drax
Mephiston Krell
Dante Thorne
Corbulo Vex
Lemartes Nox
Astorath Grey
Tycho Thorne
Seth Vane
Azrael Krall
Ezekiel Thrac
Asmodai Vorn
Belial Drax
Sammael Krell
Cypher Thorne
Grimaldus Vex
Helbrecht Nox
Emperor Grey
Malcador Thorne
Erda Vane
Grammaticus Krall
Ollanius Thrac
Alivia Vorn
Damon Drax
Aktos Krell
Trazyn Thorne
Orikan Vex
Imotekh Nox
Zahndrekh Grey
Obyron Thorne
Szeras Vane
Anrakyr Krall
Ghazghkull Thrac
Makari Vorn
Nazdreg Drax
Badrukk Krell
Grotsnik Thorne
Zagstruk Vex
Snikrot Nox
Eldrad Grey
Yvraine Thorne
Visarch Vane
Ynnead Krall
Jain Thrac
Baharroth Vorn
Karandras Drax
Fuegan Krell
Maugan Thorne
Irillyth Vex
Vect Nox
Lelith Grey
Urien Thorne
Drazhar Vane
Kheradruakh Krall
Aurelia Thrac
Rakarth Vorn
Kruellagh Drax
Sathonyx Krell
Sliscus Thorne
Be'lakor Vex
Archaon Nox
Kairos Grey
Skarbrand Thorne
Aurelius Castor
Valerius Skane
Tibalt Grix
Hektor Krov
Silas Murne
Cassiel Klyne
Varro Dask
Kardan Jast
Mordecai Zhor
Jago Drask
Bram Hallow
Valerius Kyre
Zephon Malis
Ortan Xylas
Garviel Rone
Tarik Vash
Iacton Krell
Saul Daxon
Lucius Thorne
Fabius Vane
Kharn Krall
Sigismund Thrac
Alexis Vorn
Fafnir Drax
Nassir Krell
Azkaellon Thorne
Raldoron Vex
Amit Nox
Sevatarion Grey
Shang Thorne
Gendor Vane
Malcharion Krall
Talos Thrac
Xarl Vorn
Cyrion Drax
Uzas Krell
Mercutian Thorne
Variel Vex
Lucoryphus Nox
Zso Grey
Krieg Thorne
Skraivok Vane
Curze Krall
Sanguinius Thrac
Horus Vorn
Angron Drax
Mortarion Krell
Perturabo Thorne
Lorgar Vex
Fulgrim Nox
Alpharius Grey
Guilliman Thorne
Dorn Vane
Manus Krall
Khan Thrac
Russ Vorn
Vulkan Drax
Corax Krell
El'Jonson Thorne
Magnus Vex
Malcador Nox
Valdor Grey
Ra Thorne
Diocletian Vane
Zephon Krall
Land Thrac
Cawl Vorn
Yassilli Drax
Keeler Krell
Sindermann Thorne
Oliton Vex
Kasten Nox
Temeter Grey
Huron Thorne
Moloc Vane
Tyberos Krall
Hecaton Thrac
Culln Vorn
Valerius Drax
Atharva Krell
Phosis Thorne
Hathor Vex
Khalophis Nox
Auramagma Grey
Uthizzar Thorne
Ahriman Vane
Ohrmuzd Krall
Sanakht Thrac
Ignis Vorn
Gaumata Drax
Menes Krell
Arvida Thorne
Iezekyle Vex
Falkus Nox
Kayfal Grey
Kalus Thorne
Luc Vane
Devram Krall
Little Thrac
Maloghurst Vorn
Serghar Drax
Geraddon Krell
Argis Thorne
Berossus Vex
Forrix Nox
Kroeger Grey
Honsou Thorne
Barban Vane
Soltarn Krall
Golg Thrac
Narik Vorn
Nykona Drax
Sabik Krell
Branthan Thorne
Frater Vex
Atreus Nox
Castus Grey
Aris Thorne
Justinian Vane
Messinius Krall
Areon Thrac
Calgar Vorn
Agemman Drax
Sicarius Krell
Ventris Thorne
Pasanius Vex
Telion Nox
Chronus Grey
Cassius Thorne
Tigurius Vane
Lysander Krall
Kantor Thrac
Grimnar Vorn
Ragnar Drax
Ulrik Krell
Njall Thorne
Arjac Vex
Lukas Nox
Canis Grey
Mephiston Thorne
Dante Vane
Corbulo Krall
Lemartes Thrac
Astorath Vorn
Tycho Drax
Seth Krell
Azrael Thorne
Ezekiel Vex
Asmodai Nox
Belial Grey
Sammael Thorne
Cypher Vane
Grimaldus Krall
Helbrecht Thrac
Emperor Vorn
Malcador Drax
Erda Krell
Grammaticus Thorne
Ollanius Vex
Alivia Nox
Damon Grey
Aktos Thorne
Trazyn Vane
Orikan Krall
Imotekh Thrac
Zahndrekh Vorn
Obyron Drax
Szeras Krell
Anrakyr Thorne
Ghazghkull Vex
Makari Nox
Nazdreg Grey
Badrukk Thorne
Grotsnik Vane
Zagstruk Krall
Snikrot Thrac
Eldrad Vorn
Yvraine Drax
Visarch Krell
Ynnead Thorne
Jain Vex
Baharroth Nox
Karandras Grey
Fuegan Thorne
Maugan Vane
Irillyth Krall
Vect Thrac
Lelith Vorn
Urien Drax
Drazhar Krell
Kheradruakh Thorne
Aurelia Vex
Rakarth Nox
Kruellagh Grey
Sathonyx Thorne
Sliscus Vane
Be'lakor Krall
Archaon Thrac
Kairos Vorn
Skarbrand Drax
Valerius Krost
Tibalt Hax
Hektor Valon
Silas Grend
Cassiel Thorne
Varro Klyne
Kardan Skall
Mordecai Vane
Jago Krall
Bram Vorn
Valerius Drax
Zephon Krell
Ortan Thorne
Garviel Vex
Tarik Nox
Iacton Grey
Saul Thorne
Lucius Vane
Fabius Krall
Kharn Thrac
Sigismund Vorn
Alexis Drax
Fafnir Krell
Nassir Thorne
Azkaellon Vex
Raldoron Nox
Amit Grey
Sevatarion Thorne
Shang Vane
Gendor Krall
Malcharion Thrac
Talos Vorn
Xarl Drax
Cyrion Krell
Uzas Thorne
Mercutian Vex
Variel Nox
Lucoryphus Grey
Zso Thorne
Krieg Vane
Skraivok Krall
Curze Thrac
Sanguinius Vorn
Horus Drax
Angron Krell
Mortarion Thorne
Perturabo Vex
Lorgar Nox
Fulgrim Grey
Alpharius Thorne
Guilliman Vane
Dorn Krall
Manus Thrac
Khan Vorn
Russ Drax
Vulkan Krell
Corax Thorne
El'Jonson Vex
Magnus Nox
Malcador Grey
Valdor Thorne
Ra Vane
Diocletian Krall
Zephon Thrac
Land Vorn
Cawl Drax
Yassilli Krell
Keeler Thorne
Sindermann Vex
Oliton Nox
Kasten Grey
Temeter Thorne
Huron Vane
Moloc Krall
Tyberos Thrac
Hecaton Vorn
Culln Drax
Valerius Krell
Atharva Thorne
Phosis Vex
Hathor Nox
Khalophis Grey
Auramagma Thorne
Uthizzar Vane
Ahriman Krall
Ohrmuzd Thrac
Sanakht Vorn
Ignis Drax
Gaumata Krell
Menes Thorne
Arvida Vex
Iezekyle Nox
Falkus Grey
Kayfal Thorne
Kalus Vane
Luc Krall
Devram Thrac
Little Vorn
Maloghurst Drax
Serghar Krell
Geraddon Thorne
Argis Vex
Berossus Nox
Forrix Grey
Kroeger Thorne
Honsou Vane
Barban Krall
Soltarn Thrac
Golg Vorn
Narik Drax
Nykona Krell
Sabik Thorne
Branthan Vex
Frater Nox
Atreus Grey
Castus Thorne
Decimus Vane
Justinian Krall
Messinius Thrac
Areon Vorn
Calgar Drax
Agemman Krell
Sicarius Thorne
Ventris Vex
Pasanius Nox
Telion Grey
Chronus Thorne
Cassius Vane
Tigurius Krall
Lysander Thrac
Kantor Vorn
Grimnar Drax
Ragnar Krell
Ulrik Thorne
Njall Vex
Arjac Nox
Lukas Grey
Canis Thorne
Mephiston Vane
Dante Krall
Corbulo Thrac
Lemartes Vorn
Astorath Drax
Tycho Krell
Seth Thorne
Azrael Vex
Ezekiel Nox
Asmodai Grey
Belial Thorne
Sammael Vane
Cypher Krall
Grimaldus Thrac
Helbrecht Vorn
Emperor Drax
Malcador Krell
Erda Thorne
Grammaticus Vex
Ollanius Nox
Alivia Grey
Damon Thorne
Aktos Vane
Trazyn Krall
Orikan Thrac
Imotekh Vorn
Zahndrekh Drax
Obyron Krell
Szeras Thorne
Anrakyr Vex
Ghazghkull Nox
Makari Grey
Nazdreg Thorne
Badrukk Vane
Grotsnik Krall
Zagstruk Thrac
Snikrot Vorn
Eldrad Drax
Yvraine Krell
Visarch Thorne
Ynnead Vex
Jain Nox
Baharroth Grey
Karandras Thorne
Fuegan Vane
Maugan Krall
Irillyth Thrac
Vect Vorn
Lelith Drax
Urien Krell
Drazhar Thorne
Kheradruakh Vex
Aurelia Nox
Rakarth Grey
Kruellagh Thorne
Sathonyx Vane
Sliscus Krall
Be'lakor Thrac
Archaon Vorn
Kairos Drax
Skarbrand Krell
Titus Drake
Arturus Vexilla
Karsat Han
Bjorn Iron-Eye
Zahariel Elurian
Jaghatai Khanov
Skold Half-Hand
Ravi Shankaros
Tiberius Valerion
Ogedei Boru
Haldor Twin-Fang
Vaman Ra
Lucius Praetor
Batu Kahl
Sigurd Storm-Born
Arjun Vahan
Gaius Aurellian
Subotai Dax
Leif Sky-Reaper
Indra Varuna
Decimus Maximus
Kublai Morn
Gunnar Red-Axe
Surya Kiran
Titus Cassian
Mongke Rhad
Erik Blood-Mar
Chandra Gupta
Quintus Herculios
Tolui Khan
Olaf Stern
Agni Jala
Marcus Ulpius
Hulagu Vex
Torsten Gnasher
Ishwar Deva
Septimus Severus
Jochi Ghor
Sven Iron-Side
Rishi Muni
Julius Agrippa
Berke Batur
Hakon Sunder
Shiva Rudra
Flavius Stilicho
Arghun Temur
Ivar Boneless
Yama Dharma
Claudius Nero
Gaykhatu Noyan
Rollo Sea-King
Krishna Murari
Nero Drusus
Baidu Orda
Magnus Bare-Foot
Ganesh Prabu
Vitellius Galba
Abaqa Khan
Canute Great
Brahma Vidya
Domitian Vespasian
Tekuder Sultan
Harald Hardrada
Vishnu Sahasra
Trajan Optimus
Yesun Temur
Sweyn Fork-Beard
Rudra Aksha
Hadrian Aelius
Toghon Bukha
Egil Skalla
Kartikeya Sena
Antoninus Pius
Buyantu Khan
Haakon Sigurd
Murugan Vel
Pertinax Helvius
Koshila Khan
Gudrod Hunter
Skanda Gupta
Didius Julianus
Shidebala Gegeen
Sigtrygg Silk-Beard
Hanuman Bajrang
Pescennius Niger
Yesun Khor
Olaf Tryggvason
Bhima Sena
Clodius Albinus
Tugh Temur
Magnus Erlingsson
Nakula Sahadeva
Caracalla Bassianus
Irinjibal Khan
Haakon Broad-Shoulder
Yudhisthira Dharma
Geta Septimius
Toghon Temur
Sverre Sigurdsson
Arjuna Partha
Macrinus Opellius
Biligtu Khan
Inge Hunchback
Madhava Rao
Diadumenianus Antoninus
Uskhal Khan
Magnus Law-Mender
Govinda Hari
Elagabalus Varius
Jorightu Khan
Haakon Old
Madhusudana Dana
Alexander Severus
Engke Khan
Eric Priest-Hater
Janardana Deva
Maximinus Thrax
Elbeg Khan
Magnus Good
Achyuta Ananta
Gordian Antonius
Gun Temur
Olaf Quiet
Keshava Madhav
Pupienus Maximus
Oljei Temur
Harald Gille
Damodara Hari
Balbinus Caelius
Delbeg Khan
Sigurd Crusader
Vasudeva Sarva
Philip Arab
Adai Khan
Magnus Blind
Narayana Para
Decius Messius
Tayisung Khan
Inge Haraldsson
Padmanabha Hrid
Trebonianus Gallus
Esen Taishi
Eystein Magnusson
Vithala Pandu
Aemilianus Aemilius
Markorgis Khan
Sigurd Mouth
Mukunda Murari
Valerian Publius
Molon Khan
Magnus Erlingsson
Upendra Vaman
Gallienus Licinius
Manduul Khan
Sverre Sigurd
Gadadhara Dhar
Claudius Gothicus
Dayan Khan
Haakon Magnus
Shankara Acharya
Aurelian Lucius
Bars Bolud
Olaf Haakon
Parameshwara Ish
Tacitus Claudius
Bodi Alagh
Christian Oldenburg
Purushottama Uttam
Probus Valerius
Daraisung Khan
Frederick Holstein
Vishwambhara Bhara
Carus Aurelius
Tumen Jasagtu
John Vasa
Sarveshwara Sarva
Carinus Aurelius
Buyan Sechen
Gustav Vasa
Trilokesha Loka
Numerian Aurelius
Ligdan Khan
Charles Palatinate
Vishwarupa Rupa
Diocletian Valerius
Ejei Khan
Oscar Bernadotte
Jagannatha Natha
Maximian Herculius
Batmunkh Dayan
Haakon Glumm
Gopinatha Natha
Constantius Chlorus
Manduulai Khan
Harald Bluetooth
Vrajendra Nandan
Galerius Valerius
Agubar Khan
Sweyn Estridsson
Radharaman Raman
Gideon Rhayne
Kenjiro Sakai
Takeshi Vorn
Hiroshi Drax
Jiro Krell
Saburo Thorne
Shiro Vane
Goro Krall
Ichiro Thrac
Masaru Vex
Kaito Nox
Renzo Grey
